,location,total_sqft,bath,price,bhk
5374,other,1450.0,2,50.75,3
5375,other,999.0,2,45.0,2
5376,other,4400.0,3,475.0,2
5377,other,1100.0,2,40.0,2
5378,other,1519.0,3,93.0,3
5379,other,1267.0,3,56.0,3
5380,other,1150.0,2,72.2,2
5381,other,1550.0,3,65.0,3
5382,other,2200.0,3,187.0,3
5383,other,3329.0,3,330.0,3
5384,other,2900.0,4,300.0,3
5385,other,1090.0,2,52.0,2
5386,other,3600.0,4,300.0,4
5387,other,850.0,2,25.0,2
5388,other,920.0,2,39.55,2
5389,other,1300.0,3,64.0,3
5390,other,1595.0,3,76.0,3
5391,other,755.0,2,37.49,2
5392,other,4050.0,5,140.0,5
5393,other,1145.0,2,58.4,2
5394,other,1093.0,2,65.0,2
5395,other,1213.0,2,41.39,3
5396,other,1105.0,2,52.48,2
5397,other,1611.0,2,66.0,3
5398,other,1367.0,2,62.0,2
5399,other,1010.0,2,51.0,2
5400,other,1535.0,3,95.0,3
5401,other,620.0,2,22.0,2
5402,other,982.0,2,47.65,2
5403,other,1700.0,2,150.0,2
5404,other,1475.0,2,58.99,3
5405,other,1410.0,3,65.0,3
5406,other,440.0,1,16.5,1
5407,other,1363.0,2,68.0,2
5408,other,650.0,2,28.0,2
5409,other,1015.0,2,45.0,2
5410,other,1156.0,2,46.0,2
5411,other,1100.0,2,62.7,2
5412,other,930.0,2,45.0,2
5413,other,1650.0,2,80.0,3
5414,other,2900.0,3,135.0,4
5415,other,1890.0,4,127.0,3
5416,other,3522.0,3,380.0,3
5417,other,1240.0,2,46.0,3
5418,other,1440.0,2,98.0,2
5419,other,650.0,1,38.0,1
5420,other,1030.0,2,55.0,2
5421,other,1100.0,2,60.0,2
5422,other,1080.0,2,80.0,2
5423,other,2280.0,5,200.0,5
5424,other,674.0,2,29.0,2
5425,other,1600.0,3,172.0,4
5426,other,1450.0,2,85.0,3
5427,other,2000.0,3,166.0,4
5428,other,1246.0,2,68.0,2
5429,other,1372.0,2,61.0,2
5430,other,2465.0,5,234.0,3
5431,other,1300.0,2,55.0,2
5432,other,1065.0,2,35.0,2
5433,other,700.0,2,27.0,2
5434,other,1050.0,2,45.0,2
5435,other,1250.0,3,39.5,3
5436,other,1756.0,3,100.0,3
5437,other,1207.0,2,63.0,2
5438,other,1765.0,3,125.0,3
5439,other,1532.0,3,92.0,3
5440,other,1650.0,3,110.0,3
5441,other,1200.0,4,105.0,4
5442,other,804.1,2,69.09,2
5443,other,1200.0,2,75.0,2
5444,other,1200.0,2,66.0,2
5445,other,1180.0,2,48.0,2
5446,other,1525.0,2,122.0,3
5447,other,1100.0,2,31.5,2
5448,other,1435.0,3,70.0,3
5449,other,400.0,1,14.0,1
5450,other,1200.0,2,50.0,2
5451,other,980.0,2,40.0,2
5452,other,1225.0,2,46.86,2
5453,other,1610.0,2,111.0,3
5454,other,950.0,2,39.0,2
5455,other,1560.0,2,66.0,3
5456,other,1785.0,3,75.0,3
5457,other,1291.0,2,49.0,2
5458,other,1070.0,2,42.0,2
5459,other,1260.0,2,57.6,2
5460,other,2400.0,3,200.0,4
5461,other,3356.0,5,105.0,5
5462,other,1330.0,2,86.98,2
5463,other,1400.0,2,73.0,3
5464,other,1490.0,3,100.0,3
5465,other,1373.0,3,72.0,3
5466,other,3750.0,4,210.0,4
5467,other,1010.0,2,40.39,2
5468,other,1750.0,3,95.0,3
5469,other,1052.0,2,50.0,2
5470,other,1180.0,2,58.0,2
5471,other,2424.0,3,90.0,3
5472,other,1300.0,2,60.0,2
5473,other,1090.0,2,32.69,2
5474,other,3040.0,1,180.0,2
5475,other,1427.0,2,80.63,3
5476,other,1294.0,2,48.0,3
5477,other,1580.0,3,75.0,3
5478,other,1808.0,4,80.27,3
5479,other,1194.0,2,47.0,2
5480,other,1310.0,2,50.0,3
5481,other,3850.0,6,195.0,4
5482,other,2400.0,1,150.0,2
5483,other,1390.0,3,120.0,3
5484,other,1200.0,4,72.0,4
5485,other,1135.0,2,68.0,2
5486,other,900.0,2,55.0,2
5487,other,1378.0,2,42.33,3
5488,other,1210.0,2,62.0,2
5489,other,3198.0,4,200.0,4
5490,other,1464.0,3,56.0,3
5491,other,1550.0,4,130.0,4
5492,other,2500.0,3,250.0,3
5493,other,1690.0,3,125.0,3
5494,other,1600.0,3,80.0,3
5495,other,1250.0,3,39.5,3
5496,other,520.0,1,19.5,1
5497,other,1390.0,3,68.0,3
5498,other,1219.0,2,48.0,2
5499,other,1564.0,2,92.0,3
5500,other,1300.0,2,60.0,3
5501,other,1600.0,2,80.0,3
5502,other,1000.0,4,66.0,3
5503,other,1200.0,2,53.0,2
5504,other,551.0,1,30.0,1
5505,other,1205.0,2,78.5,2
5506,other,1745.0,3,125.0,3
5507,other,1028.0,2,42.0,2
5508,other,1700.0,3,180.0,3
5509,other,1200.0,2,34.0,3
5510,other,2700.0,4,270.0,3
5511,other,1100.0,2,50.0,2
5512,other,1269.72,2,68.0,2
5513,other,1060.0,2,62.0,2
5514,other,1168.0,3,70.0,3
5515,other,1552.0,2,51.0,2
5516,other,2038.5,3,120.0,3
5517,other,500.0,1,17.0,1
5518,other,2100.0,4,155.0,4
5519,other,1300.0,2,65.0,2
5520,other,1650.0,2,75.0,3
5521,other,1515.0,3,93.93,3
5522,other,2400.0,5,85.0,4
5523,other,3000.0,4,160.0,4
5524,other,2200.0,2,162.0,3
5525,other,1243.0,2,58.0,2
5526,other,2070.0,3,162.0,3
5527,other,982.0,2,24.55,2
5528,other,1616.0,3,75.0,3
5529,other,1800.0,6,44.5,5
5530,other,2000.0,3,210.0,3
5531,other,1375.0,3,57.0,3
5532,other,1400.0,2,48.0,3
5533,other,1645.0,3,100.0,3
5534,other,1760.0,3,176.0,3
5535,other,595.0,1,42.0,1
5536,other,1200.0,3,125.0,3
5537,other,1410.0,2,67.0,2
5538,other,1090.0,2,31.48,2
5539,other,540.0,1,30.0,1
5540,other,1890.0,2,85.0,3
5541,other,1254.0,2,53.0,2
5542,other,1275.0,2,120.0,2
5543,other,1245.0,2,68.48,3
5544,other,1170.0,2,86.0,2
5545,other,1600.0,3,75.0,3
5546,other,2200.0,4,235.0,4
5547,other,2800.0,2,200.0,3
5548,other,1200.0,2,120.0,2
5549,other,1000.0,2,50.0,2
5550,other,2422.0,4,160.0,4
5551,other,883.0,2,39.0,2
5552,other,1595.0,3,88.0,3
5553,other,920.0,2,35.0,2
5554,other,1300.0,2,57.0,2
5555,other,600.0,1,16.5,1
5556,other,2400.0,3,142.0,4
5557,other,1330.0,2,93.36,2
5558,other,1200.0,1,48.0,1
5559,other,912.0,2,39.0,3
5560,other,2028.0,4,162.0,4
5561,other,980.0,2,45.47,2
5562,other,2611.0,3,239.0,3
5563,other,1875.0,2,150.0,3
5564,other,1800.0,3,180.0,3
5565,other,1163.0,2,98.86,2
5566,other,1098.0,2,72.0,2
5567,other,1725.0,2,100.0,3
5568,other,1128.0,2,75.0,2
5569,other,1464.0,3,56.0,3
5570,other,2817.5,2,204.0,4
5571,other,1280.0,2,40.0,2
5572,other,2774.0,4,207.0,4
5573,other,2000.0,3,85.0,3
5574,other,1722.0,3,95.0,3
5575,other,3817.0,2,124.0,2
5576,other,1650.0,3,175.0,3
5577,other,840.0,2,27.0,2
5578,other,1724.0,3,127.0,3
5579,other,1670.0,3,91.86,3
5580,other,1184.0,2,53.0,2
5581,other,1200.0,2,55.0,2
5582,other,1242.0,2,39.7,2
5583,other,2800.0,4,240.0,4
5584,other,1690.0,2,55.0,3
5585,other,1488.0,3,57.0,3
5586,other,1250.0,2,80.0,3
5587,other,1027.0,2,44.0,2
5588,other,950.0,2,39.0,2
5589,other,1070.0,2,55.0,2
5590,other,2160.0,4,172.0,3
5591,other,1296.0,2,75.0,2
5592,other,1800.0,1,128.0,2
5593,other,1650.0,4,160.0,3
5594,other,1429.0,3,86.0,3
5595,other,1167.0,2,39.98,3
5596,other,1035.0,2,41.73,2
5597,other,1115.0,2,50.0,2
5598,other,1200.0,2,125.0,2
5599,other,2690.0,4,191.0,4
5600,other,975.0,2,58.0,2
5601,other,1900.0,2,170.0,4
5602,other,1101.0,2,65.5,2
5603,other,1258.0,2,115.0,2
5604,other,1494.0,2,94.55,3
5605,other,800.0,2,50.0,2
5606,other,1300.0,2,120.0,2
5607,other,1145.0,2,55.0,2
5608,other,1260.0,2,58.0,2
5609,other,1190.0,2,55.0,2
5610,other,3675.0,4,367.0,4
5611,other,1305.0,3,95.45,3
5612,other,1140.0,2,50.66,2
5613,other,1250.0,2,65.0,2
5614,other,1225.0,2,48.0,2
5615,other,800.0,2,28.0,2
5616,other,1020.0,2,58.0,2
5617,other,1350.0,2,80.0,2
5618,other,925.0,2,40.0,2
5619,other,2000.0,3,100.0,3
5620,other,1510.0,2,75.0,3
5621,other,1614.0,3,110.0,3
5622,other,1200.0,2,95.0,2
5623,other,1632.0,3,145.0,4
5624,other,1041.0,2,65.5,2
5625,other,3012.0,6,250.0,4
5626,other,1450.0,2,135.0,3
5627,other,1200.0,4,130.0,4
5628,other,1508.0,2,110.0,3
5629,other,1188.0,2,73.0,2
5630,other,2690.0,4,199.0,4
5631,other,1870.0,3,185.0,3
5632,other,1072.0,2,25.0,2
5633,other,1345.0,2,106.0,2
5634,other,980.0,2,37.0,2
5635,other,1743.0,3,85.0,3
5636,other,1480.0,3,90.0,3
5637,other,640.0,1,55.0,1
5638,other,680.0,2,42.0,2
5639,other,2400.0,2,95.0,2
5640,other,1045.0,2,42.0,2
5641,other,955.0,2,53.55,2
5642,other,1360.0,2,54.39,3
5643,other,1150.0,2,63.0,2
5644,other,1115.0,2,56.87,2
5645,other,1030.0,2,41.0,2
5646,other,1200.0,4,83.0,4
5647,other,1277.0,2,55.0,2
5648,other,2479.13,3,215.0,3
5649,other,1100.0,2,106.0,2
5650,other,1690.0,3,75.0,3
5651,other,1068.0,2,40.05,2
5652,other,1925.0,3,120.0,3
5653,other,650.0,1,26.0,1
5654,other,1410.0,2,45.12,3
5655,other,2000.0,3,207.0,3
5656,other,1354.0,3,90.0,3
5657,other,1050.0,2,110.0,2
5658,other,600.0,1,28.0,1
5659,other,1000.0,2,36.0,2
5660,other,1130.0,3,38.0,3
5661,other,1238.0,2,67.0,2
5662,other,1364.0,2,46.38,3
5663,other,900.0,2,45.0,2
5664,other,1745.0,3,104.0,3
5665,other,1200.0,2,53.33,2
5666,other,1020.0,2,42.83,2
5667,other,1650.0,3,118.0,3
5668,other,1550.0,2,70.0,3
5669,other,1440.0,2,60.0,2
5670,other,1329.0,2,45.95,3
5671,other,916.0,2,42.0,2
5672,other,1358.0,3,50.0,3
5673,other,2106.0,3,126.0,3
5674,other,1718.0,3,90.2,3
5675,other,1206.0,2,56.0,2
5676,other,1936.0,2,54.21,3
5677,other,2172.65,3,120.0,4
5678,other,1100.0,2,75.0,3
5679,other,1685.0,2,110.0,3
5680,other,740.0,2,37.0,2
5681,other,1500.0,2,93.0,4
5682,other,1700.0,3,130.0,3
5683,other,1172.0,2,82.0,2
5684,other,896.0,2,43.75,2
5685,other,1180.0,2,65.0,2
5686,other,850.0,2,33.0,2
5687,other,530.0,1,18.0,1
5688,other,1550.0,3,110.0,3
5689,other,1699.0,3,97.0,3
5690,other,500.0,2,14.0,1
5691,other,500.0,1,20.0,1
5692,other,1146.0,2,38.5,2
5693,other,800.0,1,50.0,2
5694,other,765.0,2,30.0,1
5695,other,1521.0,3,94.99,3
5696,other,1600.0,2,55.0,3
5697,other,2900.0,4,240.0,3
5698,other,1765.0,3,105.0,3
5699,other,1900.0,3,135.0,3
5700,other,1265.0,2,70.0,2
5701,other,1034.0,2,40.0,2
5702,other,1012.0,2,59.0,2
5703,other,3555.0,4,230.0,4
5704,other,1270.0,2,70.0,3
5705,other,2045.0,4,154.0,3
5706,other,883.0,2,40.0,2
5707,other,1156.0,2,32.0,2
5708,other,1635.0,3,62.0,3
5709,other,1230.0,3,47.0,2
5710,other,581.91,2,25.0,1
5711,other,1245.0,2,86.28,2
5712,other,1158.0,2,85.0,3
5713,other,1670.0,3,120.0,3
5714,other,1307.0,2,51.6,2
5715,other,1210.0,2,58.0,3
5716,other,1560.0,3,85.0,3
5717,other,925.0,2,51.0,2
5718,other,1415.0,2,110.0,2
5719,other,1210.0,2,60.0,2
5720,other,1250.0,3,50.0,3
5721,other,1100.0,2,65.0,2
5722,other,1150.0,2,40.25,2
5723,other,1350.0,1,100.0,2
5724,other,1424.0,2,90.0,2
5725,other,1200.0,4,120.0,4
5726,other,1476.0,3,105.0,3
5727,other,1322.0,2,58.82,3
5728,other,1100.0,2,55.0,2
5729,other,1150.0,2,80.0,2
5730,other,1185.0,2,65.0,2
5731,other,1840.0,3,155.0,3
5732,other,950.0,2,52.0,2
5733,other,1109.0,2,60.0,2
5734,other,1080.0,2,37.0,2
5735,other,1250.0,2,60.0,2
5736,other,1700.0,4,152.0,4
5737,other,824.0,2,60.0,2
5738,other,1875.0,3,167.0,3
5739,other,1320.0,2,38.12,3
5740,other,1220.0,3,56.0,3
5741,other,1197.0,2,47.88,2
5742,other,1340.0,2,100.0,3
5743,other,1238.0,2,55.0,2
5744,other,1690.0,3,80.0,4
5745,other,1620.0,2,110.0,3
5746,other,1090.0,2,58.0,2
5747,other,985.0,2,58.0,2
5748,other,1050.0,2,43.0,2
5749,other,2000.0,4,139.0,4
5750,other,4800.0,4,190.0,4
5751,other,1533.0,3,115.0,3
5752,other,1750.0,3,150.0,3
5753,other,1352.0,2,87.5,2
5754,other,1560.0,3,85.0,3
5755,other,3012.0,6,268.0,4
5756,other,1470.0,2,90.0,3
5757,other,1035.0,2,45.0,2
5758,other,1160.0,2,52.0,2
5759,other,1170.0,2,38.0,2
5760,other,1650.0,3,110.0,3
5761,other,1375.0,2,48.06,3
5762,other,1235.0,2,46.8,2
5763,other,750.0,1,25.0,1
5764,other,1270.0,2,50.79,3
5765,other,1375.0,2,85.0,3
5766,other,2168.0,4,95.0,4
5767,other,1095.0,2,40.0,2
5768,other,1440.0,2,60.33,3
5769,other,1200.0,2,49.5,2
5770,other,1708.0,2,90.5,3
5771,other,975.0,2,43.0,2
5772,other,1920.0,3,130.0,3
5773,other,1550.0,2,65.0,3
5774,other,1800.0,3,68.0,3
5775,other,2800.0,4,200.0,5
5776,other,1000.0,2,29.9,2
5777,other,1190.0,2,68.0,2
5778,other,1775.0,3,110.0,3
5779,other,900.0,2,42.0,2
5780,other,1268.0,2,73.0,2
5781,other,1500.0,3,88.0,3
5782,other,1525.0,3,65.0,3
5783,other,1687.0,3,127.0,3
5784,other,3000.0,3,338.0,3
5785,other,1500.0,2,143.0,3
5786,other,1010.0,2,46.0,2
5787,other,1101.0,2,65.0,2
5788,other,1140.0,2,76.0,2
5789,other,1007.0,2,42.0,2
5790,other,1020.0,3,110.0,3
5791,other,1198.0,2,84.0,2
5792,other,1470.0,4,34.5,4
5793,other,1370.0,2,75.0,2
5794,other,1316.0,2,55.5,2
5795,other,1050.0,2,43.0,2
5796,other,1010.0,2,49.27,2
5797,other,1179.0,2,75.0,2
5798,other,1850.0,4,86.0,4
5799,other,870.0,2,24.0,2
5800,other,2800.0,4,89.0,4
5801,other,1000.0,1,55.0,2
5802,other,1200.0,2,125.0,2
5803,other,1200.0,2,66.0,2
5804,other,1200.0,2,50.0,2
5805,other,1085.0,2,30.38,2
5806,other,1313.0,2,58.27,2
5807,other,1934.0,3,150.0,3
5808,other,877.0,2,30.0,2
5809,other,936.0,2,42.0,2
5810,other,1470.0,2,110.0,3
5811,other,1050.0,1,70.0,1
5812,other,2225.0,4,169.0,3
5813,other,1200.0,2,80.0,3
5814,other,1901.0,3,119.0,3
5815,other,1464.0,3,56.0,3
5816,other,5000.0,4,290.0,4
5817,other,1256.0,2,60.0,2
5818,other,3245.0,4,250.0,4
5819,other,1140.0,2,46.0,2
5820,other,1200.0,2,60.0,2
5821,other,2254.0,3,170.0,3
5822,other,1750.0,3,150.0,3
5823,other,1020.0,2,37.0,2
5824,other,515.0,1,25.0,1
5825,other,1893.0,3,140.0,3
5826,other,830.0,2,34.0,2
5827,other,600.0,2,36.5,2
5828,other,1500.0,5,85.0,5
5829,other,740.0,2,34.0,2
5830,other,1210.0,2,40.0,2
5831,other,540.0,1,36.0,1
5832,other,1240.0,2,84.0,3
5833,other,1245.0,2,68.0,3
5834,other,2200.0,2,55.0,2
5835,other,1520.0,2,62.0,2
5836,other,2300.0,3,80.0,3
5837,other,3000.0,4,200.0,4
5838,other,400.0,1,14.0,1
5839,other,900.0,2,64.0,2
5840,other,2556.0,3,133.0,3
5841,other,1850.0,3,168.0,3
5842,other,1028.0,2,31.86,2
5843,other,1655.0,3,115.0,3
5844,other,1050.0,2,85.0,2
5845,other,946.0,2,38.0,2
5846,other,1726.0,3,145.0,3
5847,other,1404.0,2,75.0,2
5848,other,1575.0,4,150.0,5
5849,other,860.0,1,43.0,2
5850,other,1223.0,2,42.81,3
5851,other,1197.0,2,47.8,2
5852,other,1150.0,2,52.75,2
5853,other,1040.0,2,46.0,2
5854,other,1070.0,2,39.0,2
5855,other,1200.0,2,70.0,2
5856,other,1862.0,3,120.0,3
5857,other,1200.0,2,58.5,2
5858,other,1995.0,3,135.0,3
5859,other,1085.0,2,47.74,2
5860,other,1767.0,3,98.0,3
5861,other,1700.0,3,80.0,3
5862,other,1645.0,3,100.0,3
5863,other,1100.0,2,60.0,2
5864,other,1408.0,3,62.0,3
5865,other,2400.0,4,240.0,4
5866,other,1920.0,4,200.0,4
5867,other,6040.0,4,170.0,5
5868,other,1300.0,2,79.0,2
5869,other,1311.0,2,48.0,2
5870,other,3500.0,4,350.0,4
5871,other,1400.0,2,55.0,3
5872,other,1060.0,2,55.0,2
5873,other,1000.0,2,110.0,3
5874,other,1760.0,3,145.0,3
5875,other,1300.0,3,65.0,3
5876,other,4850.0,6,385.0,4
5877,other,1100.0,2,52.0,2
5878,other,790.5,1,41.9,1
5879,other,1942.0,3,102.0,3
5880,other,1000.0,2,53.0,2
5881,other,960.0,2,18.0,1
5882,other,1100.0,2,65.0,2
5883,other,1246.0,2,65.0,2
5884,other,850.0,2,28.0,2
5885,other,1567.0,3,90.0,3
5886,other,1200.0,1,36.0,2
5887,other,950.0,2,45.0,2
5888,other,1022.0,2,52.0,2
5889,other,1018.0,2,23.45,2
5890,other,1322.0,2,68.0,2
5891,other,1800.0,4,145.0,4
5892,other,1460.0,2,58.39,3
5893,other,990.0,2,44.55,2
5894,other,2400.0,3,260.0,3
5895,other,3400.0,3,210.0,4
5896,other,3035.0,5,200.0,4
5897,other,1533.0,3,85.0,3
5898,other,2000.0,3,200.0,3
5899,other,900.0,2,27.0,2
5900,other,395.0,1,10.25,1
5901,other,1475.0,3,70.0,3
5902,other,1639.0,3,83.0,3
5903,other,1135.0,2,55.0,2
5904,other,1200.0,2,67.0,2
5905,other,605.0,1,29.0,1
5906,other,1444.0,2,75.97,2
5907,other,924.0,2,45.0,2
5908,other,1000.0,2,30.0,2
5909,other,1200.0,2,83.0,2
5910,other,1452.55,2,110.0,2
5911,other,2357.0,3,151.0,3
5912,other,1200.0,2,49.5,2
5913,other,1170.0,2,105.0,2
5914,other,1448.0,2,68.0,2
5915,other,1762.0,3,110.0,3
5916,other,1411.0,3,91.72,3
5917,other,3250.0,4,230.0,4
5918,other,1200.0,3,44.0,2
5919,other,1500.0,3,70.0,4
5920,other,1290.0,2,45.15,3
5921,other,1545.0,2,58.0,3
5922,other,1350.0,2,67.5,2
5923,other,950.0,2,38.0,2
5924,other,1305.0,2,49.0,3
5925,other,2700.0,7,125.0,5
5926,other,1100.0,3,78.0,3
5927,other,1352.0,2,85.0,2
5928,other,1145.0,2,65.0,2
5929,other,1240.0,2,43.79,2
5930,other,1020.0,2,39.0,2
5931,other,3600.0,4,365.0,4
5932,other,1028.0,2,49.0,2
5933,other,1175.0,2,48.27,2
5934,other,1550.0,2,90.0,3
5935,other,1405.0,2,77.0,3
5936,other,4000.0,4,170.0,4
5937,other,1313.0,2,73.0,2
5938,other,1945.0,3,120.0,3
5939,other,1400.0,3,91.15,4
5940,other,1235.0,2,43.63,2
5941,other,1238.0,2,67.0,2
5942,other,1465.0,2,74.72,3
5943,other,1650.0,3,165.0,3
5944,other,351.0,1,16.0,1
5945,other,1550.0,2,150.0,3
5946,other,1360.0,2,59.27,3
5947,other,1150.0,2,75.0,3
5948,other,1200.0,3,74.0,3
5949,other,965.0,2,42.5,2
5950,other,1447.0,2,75.97,2
5951,other,1229.0,3,86.03,3
5952,other,1027.0,2,43.0,2
5953,other,1153.0,2,48.5,2
5954,other,1065.0,2,50.0,2
5955,other,1030.0,2,61.0,2
5956,other,1340.0,2,61.0,2
5957,other,600.0,1,32.0,1
5958,other,990.0,2,31.5,2
5959,other,700.0,1,30.09,1
5960,other,1120.0,2,43.0,2
5961,other,1239.0,2,82.0,2
5962,other,1130.0,2,45.19,3
5963,other,1776.42,3,105.0,3
5964,other,1107.0,2,33.0,2
5965,other,2319.0,3,180.0,3
5966,other,1520.0,3,80.0,3
5967,other,1536.0,3,89.0,3
5968,other,3000.0,4,240.0,4
5969,other,1050.0,2,38.0,2
5970,other,1112.0,2,62.0,2
5971,other,1187.0,2,52.0,2
5972,other,1164.0,2,56.0,2
5973,other,2072.0,3,108.0,3
5974,other,1315.0,2,90.0,2
5975,other,1210.0,2,72.0,2
5976,other,1215.0,3,42.2,3
5977,other,30000.0,4,2100.0,4
5978,other,1590.0,2,125.0,3
5979,other,1445.0,3,64.0,3
5980,other,1215.0,2,51.26,2
5981,other,1390.0,2,60.0,2
5982,other,1655.0,3,115.0,3
5983,other,1170.0,2,68.0,2
5984,other,1035.0,2,38.3,2
5985,other,1306.0,2,58.0,3
5986,other,1400.0,2,88.0,3
5987,other,1246.0,2,82.0,2
5988,other,1200.0,2,49.5,2
5989,other,1200.0,2,60.0,2
5990,other,945.0,2,50.0,2
5991,other,1600.0,2,110.0,2
5992,other,955.0,1,34.01,2
5993,other,1750.0,3,100.0,3
5994,other,1370.0,2,75.0,3
5995,other,1850.0,4,139.0,3
5996,other,3297.0,3,135.0,3
5997,other,1187.0,2,45.0,2
5998,other,1400.0,2,40.44,3
5999,other,3000.0,2,120.0,3
6000,other,1980.0,3,224.0,3
6001,other,1756.0,3,92.0,3
6002,other,1739.0,3,105.0,3
6003,other,950.0,2,46.5,2
6004,other,1080.0,2,53.35,2
6005,other,1100.0,2,55.0,2
6006,other,3200.0,4,205.0,4
6007,other,1065.0,2,44.95,2
6008,other,674.0,1,21.0,1
6009,other,1936.0,4,126.0,3
6010,other,2289.0,3,260.0,3
6011,other,1100.0,2,38.45,2
6012,other,2257.0,4,157.0,3
6013,other,1700.0,3,97.0,3
6014,other,3500.0,4,330.0,3
6015,other,1263.0,2,93.32,2
6016,other,1043.0,2,65.0,2
6017,other,1900.0,3,160.0,3
6018,other,1360.0,3,55.0,3
6019,other,1100.0,2,75.0,2
6020,other,1050.0,2,40.0,2
6021,other,1246.0,2,67.4,2
6022,other,1929.0,3,115.0,3
6023,other,1200.0,2,65.0,3
6024,other,3161.0,4,214.0,4
6025,other,1850.0,3,170.0,3
6026,other,1025.0,2,37.0,3
6027,other,1012.0,2,54.59,2
6028,other,1020.0,2,40.0,2
6029,other,3500.0,5,150.0,4
6030,other,1130.0,2,45.2,2
6031,other,950.0,3,80.0,3
6032,other,1051.0,2,33.0,2
6033,other,880.0,2,35.0,2
6034,other,1745.0,3,115.0,3
6035,other,1226.0,3,135.0,2
6036,other,1100.0,2,70.0,2
6037,other,1450.0,2,58.0,2
6038,other,3366.0,4,120.0,4
6039,other,1150.0,2,54.0,2
6040,other,2200.0,4,195.0,4
6041,other,1090.0,3,44.0,2
6042,other,1200.0,1,53.0,2
6043,other,1372.0,2,61.0,2
6044,other,1728.0,3,95.0,3
6045,other,1200.0,2,80.0,2
6046,other,1280.0,2,56.0,2
6047,other,1455.0,2,56.0,3
6048,other,440.0,1,28.0,1
6049,other,1525.0,3,96.0,3
6050,other,4200.0,4,255.0,4
6051,other,1200.0,2,55.0,2
6052,other,1005.0,2,42.0,2
6053,other,5000.0,5,395.0,4
6054,other,1070.0,2,50.0,2
6055,other,1020.0,2,42.48,2
6056,other,700.0,1,41.0,1
6057,other,1300.0,2,49.0,3
6058,other,1655.0,2,97.65,2
6059,other,1030.0,2,42.0,2
6060,other,2105.0,2,70.2,2
6061,other,1700.0,3,126.0,3
6062,other,1400.0,2,67.0,2
6063,other,1200.0,2,53.0,2
6064,other,1535.0,3,55.0,3
6065,other,3000.0,3,250.0,3
6066,other,1200.0,2,65.0,2
6067,other,606.0,1,34.78,1
6068,other,1100.0,2,61.0,2
6069,other,1295.0,2,59.5,3
6070,other,527.0,1,26.0,1
6071,other,1300.0,2,80.0,2
6072,other,1260.0,1,41.0,1
6073,other,1500.0,1,37.5,1
6074,other,600.0,1,17.0,1
6075,other,1250.0,2,66.25,2
6076,other,660.0,1,54.0,1
6077,other,1036.0,2,105.0,2
6078,other,1950.0,2,46.8,2
6079,other,812.0,1,26.0,1
6080,other,1360.0,2,65.0,3
6081,other,2167.0,3,170.0,3
6082,other,1165.0,2,75.0,2
6083,other,1274.0,2,70.0,2
6084,other,1626.0,2,120.0,3
6085,other,1035.0,2,35.77,2
6086,other,1272.0,4,75.0,3
6087,other,965.0,2,45.0,2
6088,other,1600.0,5,140.0,5
6089,other,1070.0,2,42.79,2
6090,other,780.0,2,25.0,2
6091,other,1000.0,2,65.0,3
6092,other,1700.0,2,100.0,3
6093,other,904.0,2,30.0,2
6094,other,1121.0,2,43.72,2
6095,other,1270.0,2,69.85,2
6096,other,730.0,1,35.0,1
6097,other,674.0,1,19.9,2
6098,other,795.0,2,32.54,2
6099,other,1463.0,1,142.0,2
6100,other,1306.0,2,58.0,3
6101,other,2401.0,3,185.0,3
6102,other,1670.0,3,135.0,4
6103,other,1200.0,3,90.0,3
6104,other,1804.0,3,121.0,3
6105,other,2065.0,4,210.0,3
6106,other,1225.0,3,40.0,3
6107,other,1350.0,2,91.0,2
6108,other,700.0,1,36.0,1
6109,other,1005.0,2,35.175,2
6110,other,1160.0,2,46.39,2
6111,other,1043.0,2,55.0,2
6112,other,1200.0,4,120.0,4
6113,other,1357.0,2,65.0,3
6114,other,1225.0,2,47.0,2
6115,other,1130.0,2,40.0,2
6116,other,2500.0,4,150.0,4
6117,other,1700.0,3,120.0,3
6118,other,1549.0,3,65.0,3
6119,other,1080.0,2,50.0,2
6120,other,1180.0,2,100.0,2
6121,other,1800.0,3,150.0,3
6122,other,890.0,1,75.0,1
6123,other,1005.0,2,39.59,2
6124,other,1475.0,2,50.0,4
6125,other,1707.0,2,99.745,3
6126,other,1110.0,2,51.0,2
6127,other,1300.0,2,54.0,2
6128,other,630.0,1,35.0,2
6129,other,960.0,2,32.0,2
6130,other,1690.0,3,100.0,3
6131,other,1365.0,2,73.0,2
6132,other,1570.0,3,68.0,3
6133,other,1340.0,3,90.0,3
6134,other,1610.0,3,92.0,3
6135,other,1092.0,2,44.0,2
6136,other,1194.0,2,47.0,2
6137,other,734.0,1,19.82,1
6138,other,799.0,2,38.0,2
6139,other,1100.0,2,48.0,2
6140,other,1355.0,3,61.0,3
6141,other,1350.0,2,90.0,2
6142,other,1460.0,3,88.0,3
6143,other,1600.0,5,140.0,5
6144,other,1685.0,3,95.0,3
6145,other,1200.0,2,130.0,2
6146,other,1194.0,2,46.0,2
6147,other,800.0,1,52.0,1
6148,other,1352.0,2,68.0,2
6149,other,4000.0,5,280.0,4
6150,other,1060.0,2,45.0,2
6151,other,1550.0,2,140.0,2
6152,other,1180.0,2,52.0,2
6153,other,1862.0,3,119.0,3
6154,other,5530.0,5,627.0,5
6155,other,1100.0,2,53.0,2
